,node_id,value,type
210089,210089,just3.ca,malicious
210118,210118,clicksforward.site,benign
210194,210194,www.stuvia.be,benign
210247,210247,www.wfefpflnoa.cam,benign
210257,210257,toolov.com.ar,benign
210259,210259,jowli.cf,malicious
210485,210485,intigriti.be,benign
210500,210500,cryptoforex.ai,malicious
210541,210541,gaumenkick.at,malicious
210618,210618,www.acordocerto.com.br,benign
210630,210630,www.imobile.com.ar,benign
210635,210635,jaklin.com,malicious
210655,210655,driminsaclay.fr,malicious
210658,210658,track.lexer.io,benign
210675,210675,blabla-deluxe.at,benign
210679,210679,mail.digitaia.com,malicious
210708,210708,wimvetis.cf,malicious
210750,210750,www.itstep.com.br,benign
210778,210778,crux.ai,malicious
210855,210855,janmerken.be,malicious
210900,210900,s16.ezrealx3.cf,benign
210921,210921,naoo.ch,benign
210995,210995,cpanel.mythree-security.com,malicious
211017,211017,compa.com.co,malicious
211039,211039,schlafgarten.at,malicious
211082,211082,motomachine.com.br,benign
211084,211084,caldeiraomistico.com.br,benign
211170,211170,lauritzt.cf,malicious
211193,211193,caesars-nfl-pickem.geniusgames.com.au,malicious
211210,211210,checklist.equipomegared.com.ar,benign
211255,211255,www.1010parkplace.com,benign
211258,211258,halifax.auth-newpayee.co.uk,benign
211279,211279,eletronicaservtech.com.br,benign
211280,211280,www.morangulo.com.br,benign
211313,211313,maint.ca,malicious
211323,211323,negrx.com.br,benign
211353,211353,test99.basicapp.co,malicious
211384,211384,elixar.com.au,benign
211402,211402,serve2serve.com.au,benign
211413,211413,khandaker.ca,benign
211424,211424,kotsovolos.site,malicious
211458,211458,clubeduratex.com.br,benign
211488,211488,sfdb.ca,malicious
211509,211509,www.kingstonbouncycastles.ca,malicious
211569,211569,magisneuquen.com.ar,benign
211595,211595,flooding-solutions.com.au,benign
211602,211602,andyg.com.au,benign
211638,211638,academiavenecia.cl,malicious
211664,211664,fvsgvjvmr.cam,malicious
211682,211682,secure.af,benign
211795,211795,webconcierge.com.au,benign
211807,211807,mail.marzal.com.ar,benign
211813,211813,rfvtgb.restwow.com,benign
211920,211920,lokkan.com.br,benign
211933,211933,www.mifk.ax,benign
211995,211995,hen-tai.cc,malicious
212074,212074,concienciarsyso.com,malicious
212093,212093,koroika.cf,benign
212100,212100,loungenoivas.com.br,benign
212106,212106,www.mercadodeinsumos.com.br,benign
212125,212125,www.investmentatlasbank.com,malicious
212140,212140,zljsmvymd.cf,malicious
212149,212149,assets.envirobank.com.au,benign
212240,212240,claimwasdenied.ca,malicious
212251,212251,static.yellowpages.ca,benign
212360,212360,evoxijon.cf,malicious
212364,212364,qva.com.au,benign
212434,212434,www.restore-activity.com,malicious
212525,212525,qiwuweqiv.cf,malicious
212536,212536,ntermaregi.cf,malicious
212611,212611,eio.io,benign
212623,212623,www.asahiuberpromo.com.au,benign
212730,212730,eliminarestrias.blog.br,benign
212802,212802,despegar.com.kz,benign
212831,212831,emporiosantarita.com.br,benign
212875,212875,sistema.survivecourse.com.br,benign
212890,212890,nikesoho.com.ar,benign
212895,212895,mod.af,malicious
213015,213015,maistim.com.br,benign
213016,213016,assistance-center-portal.com,malicious
213018,213018,cpcalendars.cienfuegos.com.br,benign
213031,213031,cityrealty.am,benign
213086,213086,www.workhomeart.com.br,benign
213125,213125,crownproxy.com,malicious
213136,213136,hajanono.com,malicious
213176,213176,www.mooblo.com.br,benign
213180,213180,kkmtapp.com,malicious
213189,213189,brothermais.shop,malicious
213241,213241,buildtech.com.bd,benign
213276,213276,v3.yazilim.us,benign
213294,213294,www.drift-parts.fr,benign
213393,213393,saudediferenciada.com.br,benign
213473,213473,www.zaria.fr,benign
213529,213529,trck.at,benign
213531,213531,silveronline.com.au,benign
213585,213585,43432.cc,malicious
213626,213626,www.webconcierge.com.au,benign
213636,213636,berikaza.cf,malicious
213668,213668,www.hollr.com.au,benign
213740,213740,quitaxlyrid.tk,malicious
213792,213792,tokyo2021olympic.shop,malicious
213817,213817,bunburyherald.com.au,benign
213927,213927,mail.hdontvlive.com,malicious
213949,213949,ncam.com.au,benign
213982,213982,rauzvbooks.cf,malicious
214020,214020,abdance.com.au,benign
214092,214092,baliprimaenergi.ac.al,benign
214150,214150,edger.ai,malicious
214169,214169,cpcalendars.mythreeupdate-uksecure.com,malicious
214171,214171,lootauth.com,malicious
214199,214199,cpcalendars.themanfromsnowyriverlegend.com.au,benign
214248,214248,www.dan.ai,malicious
214336,214336,ozbiutzf.cf,malicious
214349,214349,bulleprivee.com,malicious
214350,214350,mevarima.cf,malicious
214406,214406,copisolsrl.com.ar,benign
214420,214420,jgproperties.gq,malicious
214443,214443,www.visamakersonline.com.au,benign
214489,214489,autodiscover.rendaextrasemlimites.com.br,benign
214495,214495,ns1.data.ba,benign
214514,214514,www.surgecatalyst.com.au,benign
214521,214521,mojobooksca.cf,malicious
214528,214528,zara.pink,malicious
214558,214558,_.cs.quickconnect.to,benign
214615,214615,spmoveis.com.br,benign
214631,214631,mail.organicalhemp.co,malicious
214666,214666,autodiscover.valleysushi.ca,benign
214681,214681,emunahinfo.com.br,malicious
214683,214683,medaacademy.3al.com.br,benign
214810,214810,lendahelpinghand.ca,benign
214811,214811,cobmaxcobrancas.com.br,benign
214827,214827,www.lhkdszjdva.london,benign
214905,214905,maryfooteartist.ac.al,benign
214918,214918,mail.billlingdepartment.me,benign
214948,214948,b-tree.be,malicious
214991,214991,gothambagels.hngr.co,benign
215005,215005,webmail.coce.co.in,benign
215023,215023,praxismusic.com,malicious
215033,215033,ammatech.com.au,benign
215058,215058,www.hsbc.digital-rectify.com,malicious
215061,215061,opr.as,benign
215070,215070,tiendakiui.com.ar,benign
215100,215100,ns1.fullweb.com.br,benign
215126,215126,brokerbid.com.au,benign
215127,215127,teutonica.be,malicious
215207,215207,escueladeesteticaonline.com.ar,benign
215218,215218,lunnasoft.com.br,malicious
215258,215258,ozguvende.tk,malicious
215300,215300,hmrc.tax-revision.co.uk,malicious
215360,215360,inaqmoghand.cf,malicious
215459,215459,e.walla.co.il,benign
215470,215470,verify-newdevice.cc,malicious
215501,215501,icabank.com.br,benign
215506,215506,directsequencing.com,malicious
215522,215522,resize-parismatch.lanmedia.fr,benign
215547,215547,ns1.climadigital.com.br,benign
215595,215595,technotrace.in,malicious
215651,215651,acadupubag.cf,benign
215714,215714,longevityservices.ca,malicious
215734,215734,cpcalendars.boatcarpet.com.au,benign
215741,215741,cdn.ci3.yp.ca,benign
215809,215809,veancetry.cf,malicious
215839,215839,goodch.at,benign
215866,215866,apsecosmetics.com.br,benign
215931,215931,www.questgen.ai,benign
215950,215950,waoh.be,benign
215955,215955,mail.2rar-association.net.au,malicious
216027,216027,tscam.net,benign
216055,216055,webmail.bosscabinets.com.au,malicious
216080,216080,mail.crysteous.com,malicious
216098,216098,www.pawsnclawscoffsharbour.com.au,benign
216157,216157,au.cdn.realty.com.au,benign
216202,216202,prametal.com.br,benign
216207,216207,www.absinthbar.be,malicious
216229,216229,winnis.bg,benign
216232,216232,mail.tol-bet.com,malicious
216276,216276,ig.casteldigital.com.br,benign
216282,216282,outlawz.cc,malicious
216286,216286,webcheap.in,malicious
216410,216410,kaan.kr,malicious
216475,216475,presco.ai,benign
216476,216476,raureders.cf,malicious
216480,216480,mitotalplay.com.mx,benign
216556,216556,readpost.co,benign
216567,216567,faceysnursery.com.au,benign
216571,216571,mail.riveresplanade.com.au,benign
216595,216595,cancelpayee.digital-rectify.com,malicious
216609,216609,galzincronelevadores.com.br,benign
216641,216641,mobicil.com.ar,benign
216680,216680,joselito.blog.br,benign
216696,216696,praxis-villefortgasse.at,malicious
216724,216724,sia.ai,malicious
216744,216744,paypal.co.uk.wallet-info.com,malicious
216768,216768,www.thecollectionfinewines.com.au,benign
216839,216839,www.sitimp.com,benign
216848,216848,emasjidlive.uk,benign
216878,216878,ptv.disco.ac,benign
216895,216895,daoleryfor.cf,malicious
216920,216920,webdisk.gruppoalet.ga,malicious
216943,216943,www.hkdszjdvr.london,benign
216972,216972,www.pharmacynews.com.au,benign
216978,216978,villagedentalcare.com.au,benign
216990,216990,drogariabocaina.com.br,benign
216991,216991,parl.ai,benign
217009,217009,graveyardtrain.com.au,benign
217066,217066,halifax.access-mypayee.uk,benign
217071,217071,s15317.pcdn.co,benign
217077,217077,mail.hamoshi-online.me,malicious
217295,217295,o2-initiate-service.com,malicious
217301,217301,webmail.3al.com.br,benign
217358,217358,tokyo2021olympic.tokyo,benign
217473,217473,www.kleinevoetjes.be,benign
217495,217495,blog.divengine.cc,malicious
217504,217504,57804.cn,benign
217517,217517,webdisk.wishop.com.co,malicious
217526,217526,pennacchio.com.ar,benign
217535,217535,tgdeess.novafxoption.com,benign
217564,217564,aaa-z.com,malicious
217582,217582,palkitravel.com.au,benign
217592,217592,office.albweb.al,benign
217624,217624,services.oldschool.com-rr.ru,malicious
217682,217682,goday.ca,benign
217724,217724,youbetcash.cc,malicious
217775,217775,workvans.ca,benign
217788,217788,www.russiandancing.com.au,benign
217814,217814,slothsocks.com.au,benign
217912,217912,www.dalin.com.tw,benign
217933,217933,ipsen.com.au,benign
217963,217963,dns1.xintel.com.ar,benign
217970,217970,www.oneup.com.br,benign
217995,217995,www.bopuxaaqxa.london,benign
218005,218005,www.joeperrault.ca,benign
218025,218025,www.muitohumor.com.br,benign
218130,218130,janjua.co,benign
218138,218138,calounet.pagespersoorange.fr,malicious
218160,218160,www.outlawz.cc,malicious
218218,218218,www.rpbdxyotza.cam,benign
218242,218242,paolanicola.com.ar,benign
218298,218298,www.copyall.com.br,benign
218348,218348,appinfo.meetcircle-blue.co,benign
218469,218469,cpcontacts.blueberry.ae,benign
218472,218472,whatismycarbonfootprint.com,benign
218542,218542,legacy-uma.org,malicious
218544,218544,convertable.io,benign
218578,218578,prodacunret.cf,benign
218622,218622,jiofiber.co,malicious
218683,218683,1password.ca,malicious
218695,218695,yanoliveiradev.com.br,benign
218713,218713,nutrijulianasousa.com.br,benign
218761,218761,le-bonvivant.fr,malicious
218788,218788,loudestmag.ac.al,benign
218810,218810,oslo.com.co,malicious
218819,218819,ipecon.com.br,benign
218839,218839,stayhomeparty.com.br,benign
218857,218857,lorinsoconsu.cf,malicious
219086,219086,demo.edufied.co,benign
219108,219108,melhormaquininhadobrasil.com.br,benign
219125,219125,bigandbeautiful69.at,benign
219143,219143,institutodoombro.com.br,benign
219169,219169,chicladies.ca,malicious
219180,219180,www.mobicil.com.ar,benign
219219,219219,viciomaniafigurinhas.com.br,benign
219230,219230,dexty.mx,malicious
219235,219235,assets.omron.com,benign
219241,219241,nediftechum.cf,malicious
219288,219288,nisidata.com.br,benign
219326,219326,thumbnail-cloud.naturaltherapypages.com.au,benign
219380,219380,yfmtaet.keluscarepharmaltd.com,malicious
219395,219395,www.vcsempatrao.com.br,benign
219465,219465,finca.ec,benign
219472,219472,ghagestrad.cf,benign
219485,219485,estudeporlogica.com.br,benign
219493,219493,punchforon-act.com.au,malicious
219542,219542,loratipi.cf,malicious
219547,219547,blockchainconnect2020.com.br,malicious
219640,219640,lisegreen.biz,malicious
219685,219685,valeriefiala.com,malicious
219756,219756,tbravepapper.com.co.altillo140.com,malicious
219799,219799,trueseal.com.au,benign
219824,219824,ns1.v7comunicacao.com.br,benign
219869,219869,www.kunststoffgehaeuse.cc,malicious
219886,219886,optinad.opticmanager.com,benign
219902,219902,viskosimeter.at,benign
219910,219910,startearning99.com,malicious
219920,219920,brodietreeservice.on.ca,benign
219926,219926,webdisk.vcsempatrao.com.br,benign
219935,219935,adept.at,malicious
219954,219954,webmail.venasylaser.com,malicious
219959,219959,benjimenbibleministries.com,malicious
219964,219964,fashioninspire.net,malicious
220015,220015,mirastar.com.ar,benign
220060,220060,hd.mmartan.com.br,benign
220076,220076,sundaycinema.ca,malicious
220116,220116,alcatelphoneshop.ac.al,benign
220151,220151,webdisk.bluraytorrent.com.br,benign
220257,220257,cpcalendars.dzfapk.com,malicious
220273,220273,socialerus.ee,malicious
220274,220274,imagens.sigalei.com.br,benign
220391,220391,2021olympics.tech,malicious
220407,220407,www.coastmactrailers.com.au,malicious
220445,220445,kbit.com.au,benign
220450,220450,modern.az,benign
220474,220474,www.radioberg.de,benign
220577,220577,app.edge.gg,benign
220598,220598,arcadiaspanishrestaurant.com.au,benign
220599,220599,waybalepend.cf,benign
220605,220605,dulcismaria.com.br,benign
220647,220647,edilager.cf,malicious
220672,220672,sg9.quickconnect.to,benign
220714,220714,cardcs.cf,benign
220719,220719,www.alyssonoliveiraws.com.br,benign
220724,220724,nunchee.com,benign
220778,220778,aug.ai,benign
220801,220801,cpcalendars.saudediferenciada.com.br,benign
220808,220808,rofashina.com,malicious
220894,220894,litecoin.com.ar,benign
220924,220924,i-wholesale.com.au,malicious
220951,220951,pervavedomsu.cf,malicious
220957,220957,www.hiitstation.com.au,benign
221008,221008,www.shawarmarama.ca,benign
221035,221035,honingcraft.com,malicious
221088,221088,sonhospracasa.com.br,benign
221095,221095,api.gofan.co,benign
221127,221127,www.rodolfovieira.com.br,benign
221131,221131,1851a.vip,malicious
221277,221277,mail.mythree-security.com,malicious
221300,221300,www.my.jiofiber.co,malicious
221310,221310,clasionce-media2.elonce.com.ar,malicious
221316,221316,srvierop.com,malicious
221337,221337,www.rockriverdiscclub.com,benign
221368,221368,viwimbpos.cf,malicious
221392,221392,fishingcomp.com.au,benign
221408,221408,wowup.io,benign
221435,221435,knoxdev.clearone.ca,benign
221449,221449,vitrineacsp.com.br,benign
221479,221479,sdk.dcmn.io,benign
221493,221493,whoalalape.cf,malicious
221504,221504,righgibase.cf,benign
221662,221662,tntec.ax,benign
221677,221677,sportrepublic.com.ar,benign
221732,221732,mail.ultimate-torrents.cc,malicious
221762,221762,qhack.ai,malicious
221794,221794,www.afefpflnoa.cam,benign
221806,221806,www.fmfuego.com.ar,benign
221822,221822,peterpaasei.be,benign
221837,221837,onlineimmi-nz.org,malicious
221873,221873,catalaglassart.com,malicious
221877,221877,www.rcc.fr,benign
221887,221887,opcioncredito.com.ar,benign
221900,221900,cpanel.dkdata.com.br,benign
221923,221923,api.y.co,benign
222053,222053,learn.belohost.com.br,benign
222097,222097,lasucang.cf,malicious
222155,222155,turbonex.com.br,benign
222159,222159,wishop.com.co,malicious
222244,222244,img6.leboncoin.fr,benign
222291,222291,kioshi.com.br,benign
222299,222299,data.qld.gov.au,benign
222361,222361,ns1.tacticalcto.com.au,benign
222432,222432,my3.secure.billing-details.net,malicious
222448,222448,info.trumanhealth.ca,benign
222482,222482,whiskas.ch,benign
222520,222520,tatianamagri.com.br,benign
222522,222522,paifunmere.cf,malicious
222533,222533,lets-talk-about.at,malicious
222614,222614,tradecarsdirect.com.au,benign
222626,222626,ivos.ae,benign
222691,222691,koko-lashes-n-brows.com.au,benign
222696,222696,www.aygosi.pagespersoorange.fr,malicious
222699,222699,media.a40prc-publicinquiry.co.uk,benign
222718,222718,frolic.at,malicious
222726,222726,davidloomisphoto.com,malicious
222800,222800,findaddress.com.au,benign
222823,222823,webdisk.cienfuegos.com.br,benign
222833,222833,rarolikemi.cf,malicious
222845,222845,www.thepiratebay.com,benign
222996,222996,stylepit.be,benign
223049,223049,www.poptalk.ai,benign
223135,223135,ww.kulis.az,benign
223183,223183,www.virtualmini.com.br,benign
223221,223221,player.tbrplay.com.br,benign
223241,223241,uws7-wpm-002.cafe24.com,benign
223246,223246,ccd.gastecnologia.com.br,benign
223283,223283,olono.ai,benign
223335,223335,apesilk.com.br,benign
223342,223342,epicstudios.com.au,benign
223494,223494,mail.fama.com.bo,benign
223524,223524,www.uniquecarsales.com.au,benign
223537,223537,tokyo2021olympics.org,malicious
223566,223566,bloomsfully.co,benign
223594,223594,afootinfront.com.au,benign
223638,223638,wifa.com.ng.wifa.ng,benign
223640,223640,amiocalgary.ca,malicious
223668,223668,www.v5.yazilim.us,benign
223690,223690,isnt.co,malicious
223693,223693,thebigcheesepizza.com.au,benign
223754,223754,mail.terapeutavibracional.com.br,benign
223795,223795,deanandco.com.ar,benign
223806,223806,townfolio.ca,malicious
223870,223870,sandbox.lovo.ai,benign
223903,223903,www.brainalliance.org.au,benign
223941,223941,news.walla.co.il,benign
223974,223974,new.sussan.com.au,benign
223983,223983,sunshinecoastmotorlodge.com.au,benign
224090,224090,cordnex.ai,malicious
224144,224144,prestigefencesgates.com.au,benign
224193,224193,www.frutando.com.br,benign
224206,224206,www.peixotoleiloes.com.br,benign
224238,224238,busaat.az,benign
224243,224243,familieschrijvers.be,benign
