source,target,type
310656,23532,resolves
310656,27244,resolves
310656,23029,resolves
15740,247038,resolves
179578,19309,resolves
179578,51627,resolves
179577,17345,resolves
179577,55408,resolves
179577,17272,resolves
179577,26152,resolves
179577,61934,resolves
179577,49018,resolves
179577,18035,resolves
179577,21383,resolves
81266,61742,resolves
81266,20974,resolves
81266,23358,resolves
114028,59262,resolves
15720,185228,resolves
15720,151970,resolves
15720,85260,resolves
15720,217582,resolves
15720,95569,resolves
15720,280728,resolves
15720,224797,resolves
15720,149149,resolves
15720,92543,resolves
15720,196107,resolves
15720,316006,resolves
48517,158095,resolves
48517,124277,resolves
48517,149333,resolves
48517,290829,resolves
48566,96258,resolves
48566,221095,resolves
48566,221677,resolves
48566,150585,resolves
48566,186399,resolves
48566,216978,resolves
179632,30087,resolves
179632,32437,resolves
48546,215207,resolves
15778,147858,resolves
15778,124444,resolves
15773,159589,resolves
15773,253195,resolves
15773,182428,resolves
15720,216696,resolves
277917,27472,resolves
310669,60738,resolves
310669,64487,resolves
212364,59239,resolves
212364,27418,resolves
212364,27062,resolves
212364,58591,resolves
212364,51349,resolves
212364,20945,resolves
212364,57089,resolves
277899,22338,resolves
212360,61390,resolves
212360,25108,resolves
48517,185868,resolves
48517,179834,resolves
310669,19037,resolves
81688,51995,resolves
15720,315414,resolves
15720,290822,resolves
48462,318398,resolves
48462,94684,resolves
48462,258410,resolves
48462,217009,resolves
48462,192343,resolves
81222,50609,resolves
81222,32092,resolves
81222,64417,resolves
15686,124444,resolves
15686,186942,resolves
15686,285180,resolves
245059,55623,resolves
245059,17729,resolves
245059,56277,resolves
245059,23337,resolves
245059,20972,resolves
245059,29036,resolves
245059,50476,resolves
81218,63136,resolves
81218,62513,resolves
15670,315264,resolves
15670,186587,resolves
113966,16501,resolves
113966,52556,resolves
81197,29571,resolves
81197,25893,resolves
81195,50457,resolves
81195,20845,resolves
81195,53696,resolves
48468,228117,resolves
48468,315271,resolves
48468,322576,resolves
48468,91803,resolves
15721,225042,resolves
15721,278467,resolves
114024,19197,resolves
114024,54372,resolves
15716,248682,resolves
15716,249419,resolves
15712,96057,resolves
15712,253118,resolves
15712,222482,resolves
15712,247878,resolves
15712,219902,resolves
245081,19327,resolves
245081,26967,resolves
245081,53719,resolves
15720,222155,resolves
245081,53601,resolves
245081,55130,resolves
245081,51832,resolves
245081,29738,resolves
245081,50735,resolves
245081,62939,resolves
245081,17597,resolves
245081,20335,resolves
245081,25938,resolves
15702,213015,resolves
15702,221435,resolves
15702,82126,resolves
48468,192256,resolves
48468,93202,resolves
48468,312864,resolves
245081,55623,resolves
81688,29199,resolves
81688,26760,resolves
81688,51595,resolves
49256,222361,resolves
147558,54094,resolves
147558,22465,resolves
147558,51832,resolves
147558,55096,resolves
147558,30145,resolves
147558,26742,resolves
147558,27938,resolves
147558,62392,resolves
147558,22673,resolves
147558,18724,resolves
147556,61877,resolves
213086,52879,resolves
213086,51751,resolves
49240,317743,resolves
147544,57696,resolves
16468,158493,resolves
16468,227175,resolves
16468,182428,resolves
245833,62584,resolves
245833,61115,resolves
245833,58185,resolves
245833,28773,resolves
49224,126780,resolves
147527,54240,resolves
16454,259734,resolves
16454,279703,resolves
16454,251011,resolves
278596,31612,resolves
82026,29681,resolves
278596,22739,resolves
311404,49326,resolves
311404,25843,resolves
311420,24688,resolves
16501,247796,resolves
16501,116636,resolves
16501,225465,resolves
16501,125730,resolves
16501,192150,resolves
16501,252189,resolves
16501,185826,resolves
16501,278916,resolves
16501,252042,resolves
16501,183701,resolves
16501,216972,resolves
16501,320956,resolves
16501,149528,resolves
16501,280181,resolves
16501,158279,resolves
16501,152396,resolves
16501,181908,resolves
311411,61638,resolves
311411,19813,resolves
49265,96544,resolves
49265,284756,resolves
49265,323414,resolves
49265,316820,resolves
49265,319488,resolves
49265,228349,resolves
278639,58209,resolves
278639,59226,resolves
278639,57175,resolves
311404,26258,resolves
278596,29998,resolves
81976,31292,resolves
147511,17058,resolves
213015,26095,resolves
8942,304294,resolves
213015,27164,resolves
213015,17778,resolves
213015,32092,resolves
213015,52051,resolves
213015,62939,resolves
213015,56375,resolves
213015,27965,resolves
213015,26303,resolves
213015,24415,resolves
311314,21210,resolves
16400,252611,resolves
49165,255174,resolves
81927,20405,resolves
81926,54831,resolves
81926,27418,resolves
81926,25265,resolves
147452,16794,resolves
16378,261771,resolves
311290,18054,resolves
311290,19241,resolves
16376,326445,resolves
16376,123830,resolves
16376,289954,resolves
16376,126198,resolves
16376,318407,resolves
16376,182789,resolves
16376,261697,resolves
213018,54763,resolves
16411,183545,resolves
16411,153489,resolves
16411,287836,resolves
16438,284390,resolves
16438,225381,resolves
16438,158070,resolves
16431,289438,resolves
16431,257369,resolves
16431,148578,resolves
16431,246605,resolves
16431,89613,resolves
16431,184770,resolves
49193,260807,resolves
49193,127760,resolves
311337,23779,resolves
213031,20383,resolves
147490,29664,resolves
311420,58550,resolves
147490,19131,resolves
147490,18314,resolves
278558,17558,resolves
278558,29738,resolves
278558,63662,resolves
278558,60877,resolves
278558,64493,resolves
278558,55623,resolves
278558,17757,resolves
278558,21949,resolves
278558,56672,resolves
16411,284248,resolves
16411,256256,resolves
16411,119291,resolves
16411,213817,resolves
147490,59735,resolves
311420,25862,resolves
311420,20425,resolves
82052,59942,resolves
278769,55083,resolves
278769,60906,resolves
278769,26760,resolves
278769,29199,resolves
278769,51469,resolves
180463,23234,resolves
180463,20828,resolves
180463,56408,resolves
180463,28517,resolves
180463,30599,resolves
180463,23267,resolves
180463,19023,resolves
180463,62010,resolves
180463,63771,resolves
49391,159589,resolves
49391,259730,resolves
49391,90491,resolves
16622,194367,resolves
16622,158617,resolves
16620,253959,resolves
16618,96389,resolves
180448,54457,resolves
114909,27059,resolves
114909,19073,resolves
16597,147907,resolves
16597,284390,resolves
16597,219326,resolves
245971,55509,resolves
245971,19692,resolves
278769,64928,resolves
278769,57914,resolves
278769,62584,resolves
278769,23975,resolves
147738,30901,resolves
147738,65336,resolves
16655,192260,resolves
114958,20993,resolves
16650,261707,resolves
16650,184858,resolves
16650,226934,resolves
16650,220714,resolves
16650,114958,resolves
16650,125180,resolves
16650,327310,resolves
16649,157880,resolves
114949,18476,resolves
114949,61527,resolves
245971,26161,resolves
114949,19233,resolves
114948,56641,resolves
16643,325470,resolves
49407,160498,resolves
49407,82749,resolves
49407,150327,resolves
16632,326445,resolves
16632,216991,resolves
16632,95959,resolves
16632,193666,resolves
16632,247697,resolves
16632,286347,resolves
16632,95530,resolves
16632,119309,resolves
147698,23835,resolves
114948,25387,resolves
16376,248318,resolves
245971,57549,resolves
245971,20255,resolves
16590,214495,resolves
16590,84112,resolves
82118,61270,resolves
278721,59778,resolves
180411,62522,resolves
180411,58185,resolves
180411,17913,resolves
180411,17757,resolves
180411,16967,resolves
213176,20993,resolves
213176,16650,resolves
16566,317436,resolves
49333,194367,resolves
16564,122644,resolves
16564,180663,resolves
49321,224856,resolves
16540,220015,resolves
16540,219108,resolves
16540,94349,resolves
16540,227018,resolves
82071,59262,resolves
180366,19197,resolves
180366,54372,resolves
180366,55068,resolves
49293,193421,resolves
49293,221923,resolves
49293,325913,resolves
213125,23779,resolves
82052,31304,resolves
16590,128984,resolves
16591,319929,resolves
16591,151691,resolves
16591,317574,resolves
245971,52188,resolves
245971,24426,resolves
245971,28863,resolves
245971,26095,resolves
245971,24817,resolves
245971,25013,resolves
245971,51937,resolves
245971,30901,resolves
245971,20580,resolves
245971,58927,resolves
82126,18314,resolves
82126,20655,resolves
82126,60781,resolves
82126,65276,resolves
245971,54970,resolves
82126,27418,resolves
16591,128474,resolves
16591,321729,resolves
16591,215734,resolves
16591,83359,resolves
16591,193615,resolves
16591,320040,resolves
16591,129991,resolves
16591,161951,resolves
16591,89221,resolves
16591,121809,resolves
16591,154655,resolves
16591,249689,resolves
16591,216098,resolves
16591,256562,resolves
82126,63625,resolves
50652,151788,resolves
16376,288772,resolves
81904,20358,resolves
16211,251769,resolves
16211,155179,resolves
16211,317231,resolves
16211,94323,resolves
16211,293210,resolves
16211,86674,resolves
16211,85349,resolves
16211,248904,resolves
16211,292850,resolves
16211,182527,resolves
16211,92093,resolves
16211,82993,resolves
16211,150317,resolves
16211,130933,resolves
16211,123969,resolves
16211,219326,resolves
16211,91443,resolves
16211,120343,resolves
16211,229358,resolves
16211,88194,resolves
16211,180115,resolves
114505,19074,resolves
48969,161202,resolves
48969,289727,resolves
48969,226643,resolves
48969,192681,resolves
48969,260323,resolves
48969,96803,resolves
48969,216229,resolves
311127,27859,resolves
48969,249126,resolves
311127,18406,resolves
180059,57049,resolves
49007,245833,resolves
49007,217526,resolves
49007,317436,resolves
49007,188635,resolves
49007,194104,resolves
49007,247703,resolves
49007,278769,resolves
49007,261697,resolves
49007,323414,resolves
49007,187163,resolves
49007,257725,resolves
49007,155142,resolves
49007,186399,resolves
81772,21647,resolves
81772,28904,resolves
81772,57049,resolves
245611,60906,resolves
81767,31003,resolves
16221,279703,resolves
16221,288126,resolves
48992,251840,resolves
212831,55657,resolves
212831,32033,resolves
81755,60899,resolves
81755,53839,resolves
81755,24528,resolves
311131,60906,resolves
180059,21647,resolves
180059,28904,resolves
16217,314596,resolves
48969,293201,resolves
48969,122437,resolves
48969,219219,resolves
16172,289623,resolves
16172,225381,resolves
16172,93632,resolves
16172,89629,resolves
48938,325720,resolves
48938,162050,resolves
48938,320860,resolves
48938,220647,resolves
48938,280631,resolves
48938,152978,resolves
48938,219143,resolves
48938,312254,resolves
48938,321133,resolves
48938,120490,resolves
48938,124343,resolves
48938,260601,resolves
48938,217788,resolves
48938,184016,resolves
48938,81901,resolves
48938,315368,resolves
48938,81825,resolves
48938,151345,resolves
48938,285106,resolves
48938,94567,resolves
48938,323123,resolves
16160,289438,resolves
81688,24954,resolves
81688,59343,resolves
81688,25757,resolves
16172,278769,resolves
16172,118825,resolves
16172,246703,resolves
16172,320636,resolves
147270,54622,resolves
147270,31915,resolves
147270,23170,resolves
278339,17058,resolves
147268,30100,resolves
147268,22307,resolves
147268,51020,resolves
147268,23920,resolves
147268,17612,resolves
48962,154980,resolves
48962,284300,resolves
48962,161673,resolves
48962,287836,resolves
212802,50246,resolves
16244,252351,resolves
48946,182023,resolves
114480,60429,resolves
147244,62680,resolves
147244,28303,resolves
147244,18078,resolves
147244,27744,resolves
147244,62833,resolves
147244,16564,resolves
147244,22162,resolves
147244,64062,resolves
48941,221435,resolves
48941,222718,resolves
48941,130123,resolves
16172,281094,resolves
16172,130427,resolves
48946,319117,resolves
16244,84006,resolves
16244,288045,resolves
16244,313735,resolves
49096,290706,resolves
49096,314064,resolves
278466,21859,resolves
49092,158875,resolves
278467,30021,resolves
278467,53765,resolves
278467,29172,resolves
278467,58220,resolves
278467,25927,resolves
49089,183818,resolves
49089,184636,resolves
49089,116220,resolves
49089,219465,resolves
49089,219235,resolves
49089,157957,resolves
49089,86102,resolves
311227,16501,resolves
311227,52556,resolves
49083,317436,resolves
49081,147907,resolves
49081,92608,resolves
49081,248904,resolves
49081,247703,resolves
49081,322459,resolves
16307,287855,resolves
16307,186329,resolves
245683,50246,resolves
16304,286458,resolves
16304,227133,resolves
49096,287560,resolves
49096,250601,resolves
49096,216990,resolves
16328,285878,resolves
81904,50636,resolves
16365,257611,resolves
16365,194367,resolves
81901,28442,resolves
245725,26223,resolves
245725,17259,resolves
245725,27418,resolves
245725,62584,resolves
245725,64236,resolves
245725,17989,resolves
16344,255594,resolves
16344,97325,resolves
16344,184770,resolves
311253,22338,resolves
16304,313851,resolves
245715,50652,resolves
245709,26030,resolves
16334,255594,resolves
16334,90208,resolves
16333,186329,resolves
16333,216878,resolves
245707,60097,resolves
16328,286458,resolves
16328,188635,resolves
16328,285954,resolves
16328,186551,resolves
16328,316569,resolves
16328,90469,resolves
16328,315381,resolves
16328,147490,resolves
245715,54499,resolves
16374,261207,resolves
278448,30758,resolves
49068,91443,resolves
49030,224238,resolves
49023,121765,resolves
49023,293471,resolves
49023,93156,resolves
49023,216990,resolves
49023,93039,resolves
49023,128007,resolves
49023,130185,resolves
49018,151339,resolves
49018,223941,resolves
49018,194104,resolves
49018,215459,resolves
49018,87279,resolves
49018,224832,resolves
49018,247880,resolves
49016,257413,resolves
49016,217526,resolves
49016,320634,resolves
49016,149957,resolves
49016,88796,resolves
49016,116630,resolves
49013,293889,resolves
49013,158908,resolves
49013,118085,resolves
49013,246450,resolves
49013,147556,resolves
49013,315739,resolves
16244,287855,resolves
16244,285954,resolves
49034,149614,resolves
49034,248904,resolves
49042,159066,resolves
180115,19650,resolves
278441,50652,resolves
278441,54499,resolves
245672,63310,resolves
245672,29763,resolves
245672,52794,resolves
245672,26953,resolves
114595,21647,resolves
114595,28904,resolves
114595,57049,resolves
81825,28442,resolves
212895,60063,resolves
212890,17205,resolves
212890,53219,resolves
212890,51460,resolves
278448,63747,resolves
245655,18897,resolves
245655,54106,resolves
245655,64737,resolves
180116,20926,resolves
180116,30980,resolves
180115,19679,resolves
180115,27801,resolves
180115,62639,resolves
180115,51081,resolves
180115,50735,resolves
